Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 03:33:22.895000,RUS,63,0 days 00:01:46.918000,40.0,2.0,,,0 days 00:00:30.888000,0 days 00:00:47.440000,0 days 00:00:28.590000,0 days 03:32:06.942000,0 days 03:32:54.382000,0 days 03:33:22.972000,,207.0,221.0,,False,MEDIUM,28.0,True,Mercedes,0 days 03:31:35.977000,2025-07-27 15:37:03.947,1,5.0,False,,False,True
0 days 03:35:09.496000,RUS,63,0 days 00:01:46.601000,41.0,2.0,,,0 days 00:00:30.844000,0 days 00:00:47.105000,0 days 00:00:28.652000,0 days 03:33:53.816000,0 days 03:34:40.921000,0 days 03:35:09.573000,326.0,207.0,222.0,317.0,True,MEDIUM,29.0,True,Mercedes,0 days 03:33:22.895000,2025-07-27 15:38:50.865,1,5.0,False,,False,True
0 days 03:36:56.226000,RUS,63,0 days 00:01:46.730000,42.0,2.0,,,0 days 00:00:30.882000,0 days 00:00:47.210000,0 days 00:00:28.638000,0 days 03:35:40.455000,0 days 03:36:27.665000,0 days 03:36:56.303000,,209.0,222.0,315.0,False,MEDIUM,30.0,True,Mercedes,0 days 03:35:09.496000,2025-07-27 15:40:37.466,1,5.0,False,,False,True
0 days 03:38:42.792000,RUS,63,0 days 00:01:46.566000,43.0,2.0,,,0 days 00:00:30.765000,0 days 00:00:47.202000,0 days 00:00:28.599000,0 days 03:37:27.068000,0 days 03:38:14.270000,0 days 03:38:42.869000,329.0,209.0,222.0,316.0,True,MEDIUM,31.0,True,Mercedes,0 days 03:36:56.226000,2025-07-27 15:42:24.196,1,5.0,False,,False,True
0 days 03:40:29.761000,RUS,63,0 days 00:01:46.969000,44.0,2.0,,,0 days 00:00:30.831000,0 days 00:00:47.367000,0 days 00:00:28.771000,0 days 03:39:13.700000,0 days 03:40:01.067000,0 days 03:40:29.838000,327.0,209.0,220.0,317.0,False,MEDIUM,32.0,True,Mercedes,0 days 03:38:42.792000,2025-07-27 15:44:10.762,1,5.0,False,,False,True
0 days 02:18:08.844000,ANT,12,0 days 00:03:36.399000,1.0,1.0,0 days 02:15:56.303000,,,0 days 00:00:59.266000,0 days 00:00:39.511000,,0 days 02:17:29.416000,0 days 02:18:08.862000,246.0,168.0,201.0,241.0,False,INTERMEDIATE,1.0,True,Mercedes,0 days 02:14:32.096000,2025-07-27 14:20:00.066,14,19.0,False,,False,False
0 days 02:20:59.100000,ANT,12,,2.0,1.0,,,0 days 00:00:47.997000,0 days 00:01:10.227000,0 days 00:00:52.067000,0 days 02:18:56.939000,0 days 02:20:07.051000,0 days 02:20:59.194000,240.0,125.0,203.0,267.0,False,INTERMEDIATE,2.0,True,Mercedes,0 days 02:18:08.844000,2025-07-27 14:23:36.814,4,19.0,False,,False,False
0 days 02:23:51.429000,ANT,12,,3.0,1.0,,,0 days 00:00:46.068000,0 days 00:01:16.746000,0 days 00:00:49.511000,0 days 02:21:45.332000,0 days 02:23:02.032000,0 days 02:23:51.447000,234.0,153.0,178.0,271.0,False,INTERMEDIATE,3.0,True,Mercedes,0 days 02:20:59.100000,2025-07-27 14:26:27.070,4,19.0,False,,False,False
0 days 02:26:36.078000,ANT,12,,4.0,1.0,,,0 days 00:00:52.584000,0 days 00:01:08.669000,0 days 00:00:43.453000,0 days 02:24:44.123000,0 days 02:25:52.758000,0 days 02:26:36.222000,278.0,149.0,211.0,255.0,False,INTERMEDIATE,4.0,True,Mercedes,0 days 02:23:51.429000,2025-07-27 14:29:19.399,41,19.0,False,,False,False
0 days 02:28:39.369000,ANT,12,0 days 00:02:03.291000,5.0,1.0,,,0 days 00:00:33.455000,0 days 00:00:57.967000,0 days 00:00:31.869000,0 days 02:27:09.551000,0 days 02:28:07.518000,0 days 02:28:39.387000,290.0,173.0,210.0,287.0,True,INTERMEDIATE,5.0,True,Mercedes,0 days 02:26:36.078000,2025-07-27 14:32:04.048,1,19.0,False,,False,True
0 days 02:30:42.216000,ANT,12,0 days 00:02:02.847000,6.0,1.0,,,0 days 00:00:33.539000,0 days 00:00:57.678000,0 days 00:00:31.630000,0 days 02:29:12.926000,0 days 02:30:10.604000,0 days 02:30:42.234000,299.0,175.0,208.0,288.0,True,INTERMEDIATE,6.0,True,Mercedes,0 days 02:28:39.369000,2025-07-27 14:34:07.339,1,19.0,False,,False,True
