Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 03:08:09.109000,NOR,4,0 days 00:01:47.660000,26.0,2.0,,,0 days 00:00:31.101000,0 days 00:00:47.771000,0 days 00:00:28.788000,0 days 03:06:52.589000,0 days 03:07:40.360000,0 days 03:08:09.148000,316.0,207.0,220.0,,False,HARD,13.0,True,McLaren,0 days 03:06:21.449000,2025-07-27 15:11:49.419,1,2.0,True,TRACK LIMITS AT TURN 10 LAP 26 ,False,True
0 days 03:09:55.498000,NOR,4,0 days 00:01:46.389000,27.0,2.0,,,0 days 00:00:31.055000,0 days 00:00:46.630000,0 days 00:00:28.704000,0 days 03:08:40.203000,0 days 03:09:26.833000,0 days 03:09:55.537000,313.0,210.0,220.0,,False,HARD,14.0,True,McLaren,0 days 03:08:09.109000,2025-07-27 15:13:37.079,1,2.0,False,,False,True
0 days 03:11:41.463000,NOR,4,0 days 00:01:45.965000,28.0,2.0,,,0 days 00:00:30.982000,0 days 00:00:46.364000,0 days 00:00:28.619000,0 days 03:10:26.519000,0 days 03:11:12.883000,0 days 03:11:41.502000,315.0,210.0,220.0,315.0,True,HARD,15.0,True,McLaren,0 days 03:09:55.498000,2025-07-27 15:15:23.468,1,2.0,False,,False,True
0 days 03:13:27.463000,NOR,4,0 days 00:01:46,29.0,2.0,,,0 days 00:00:31.024000,0 days 00:00:46.291000,0 days 00:00:28.685000,0 days 03:12:12.526000,0 days 03:12:58.817000,0 days 03:13:27.502000,316.0,210.0,220.0,314.0,False,HARD,16.0,True,McLaren,0 days 03:11:41.463000,2025-07-27 15:17:09.433,1,2.0,False,,False,True
0 days 03:15:13.352000,NOR,4,0 days 00:01:45.889000,30.0,2.0,,,0 days 00:00:30.977000,0 days 00:00:46.257000,0 days 00:00:28.655000,0 days 03:13:58.479000,0 days 03:14:44.736000,0 days 03:15:13.391000,314.0,211.0,220.0,,True,HARD,17.0,True,McLaren,0 days 03:13:27.463000,2025-07-27 15:18:55.433,1,2.0,False,,False,True
0 days 03:16:59.483000,NOR,4,0 days 00:01:46.131000,31.0,2.0,,,0 days 00:00:31.057000,0 days 00:00:46.421000,0 days 00:00:28.653000,0 days 03:15:44.448000,0 days 03:16:30.869000,0 days 03:16:59.522000,316.0,210.0,221.0,315.0,False,HARD,18.0,True,McLaren,0 days 03:15:13.352000,2025-07-27 15:20:41.322,1,2.0,False,,False,True
0 days 03:18:45.447000,NOR,4,0 days 00:01:45.964000,32.0,2.0,,,0 days 00:00:31.087000,0 days 00:00:46.241000,0 days 00:00:28.636000,0 days 03:17:30.609000,0 days 03:18:16.850000,0 days 03:18:45.486000,,210.0,221.0,314.0,False,HARD,19.0,True,McLaren,0 days 03:16:59.483000,2025-07-27 15:22:27.453,1,2.0,False,,False,True
0 days 03:20:31.544000,NOR,4,0 days 00:01:46.097000,33.0,2.0,,,0 days 00:00:30.975000,0 days 00:00:46.549000,0 days 00:00:28.573000,0 days 03:19:16.461000,0 days 03:20:03.010000,0 days 03:20:31.583000,,210.0,221.0,,False,HARD,20.0,True,McLaren,0 days 03:18:45.447000,2025-07-27 15:24:13.417,1,2.0,False,,False,True
0 days 03:22:18.664000,NOR,4,0 days 00:01:47.120000,34.0,2.0,,,0 days 00:00:31.598000,0 days 00:00:46.849000,0 days 00:00:28.673000,0 days 03:21:03.181000,0 days 03:21:50.030000,0 days 03:22:18.703000,314.0,208.0,221.0,313.0,False,HARD,21.0,True,McLaren,0 days 03:20:31.544000,2025-07-27 15:25:59.514,1,2.0,False,,False,True
0 days 03:24:04.639000,NOR,4,0 days 00:01:45.975000,35.0,2.0,,,0 days 00:00:31.041000,0 days 00:00:46.384000,0 days 00:00:28.550000,0 days 03:22:49.744000,0 days 03:23:36.128000,0 days 03:24:04.678000,,212.0,222.0,314.0,False,HARD,22.0,True,McLaren,0 days 03:22:18.664000,2025-07-27 15:27:46.634,1,2.0,False,,False,True
0 days 03:25:50.613000,NOR,4,0 days 00:01:45.974000,36.0,2.0,,,0 days 00:00:31.087000,0 days 00:00:46.349000,0 days 00:00:28.538000,0 days 03:24:35.765000,0 days 03:25:22.114000,0 days 03:25:50.652000,316.0,208.0,222.0,313.0,False,HARD,23.0,True,McLaren,0 days 03:24:04.639000,2025-07-27 15:29:32.609,1,2.0,False,,False,True
0 days 03:27:36.402000,NOR,4,0 days 00:01:45.789000,37.0,2.0,,,0 days 00:00:30.951000,0 days 00:00:46.236000,0 days 00:00:28.602000,0 days 03:26:21.603000,0 days 03:27:07.839000,0 days 03:27:36.441000,,212.0,221.0,315.0,True,HARD,24.0,True,McLaren,0 days 03:25:50.613000,2025-07-27 15:31:18.583,1,2.0,False,,False,True
0 days 03:29:22.088000,NOR,4,0 days 00:01:45.686000,38.0,2.0,,,0 days 00:00:30.960000,0 days 00:00:46.130000,0 days 00:00:28.596000,0 days 03:28:07.401000,0 days 03:28:53.531000,0 days 03:29:22.127000,318.0,210.0,221.0,314.0,True,HARD,25.0,True,McLaren,0 days 03:27:36.402000,2025-07-27 15:33:04.372,1,2.0,False,,False,True
0 days 03:31:07.762000,NOR,4,0 days 00:01:45.674000,39.0,2.0,,,0 days 00:00:30.979000,0 days 00:00:46.162000,0 days 00:00:28.533000,0 days 03:29:53.106000,0 days 03:30:39.268000,0 days 03:31:07.801000,316.0,211.0,222.0,315.0,True,HARD,26.0,True,McLaren,0 days 03:29:22.088000,2025-07-27 15:34:50.058,1,2.0,False,,False,True
0 days 03:32:53.750000,NOR,4,0 days 00:01:45.988000,40.0,2.0,,,0 days 00:00:30.897000,0 days 00:00:46.682000,0 days 00:00:28.409000,0 days 03:31:38.698000,0 days 03:32:25.380000,0 days 03:32:53.789000,321.0,207.0,223.0,317.0,False,HARD,27.0,True,McLaren,0 days 03:31:07.762000,2025-07-27 15:36:35.732,1,2.0,False,,False,True
0 days 03:34:39.294000,NOR,4,0 days 00:01:45.544000,41.0,2.0,,,0 days 00:00:30.844000,0 days 00:00:46.127000,0 days 00:00:28.573000,0 days 03:33:24.633000,0 days 03:34:10.760000,0 days 03:34:39.333000,318.0,212.0,222.0,315.0,True,HARD,28.0,True,McLaren,0 days 03:32:53.750000,2025-07-27 15:38:21.720,1,2.0,False,,False,True
0 days 03:36:24.551000,NOR,4,0 days 00:01:45.257000,42.0,2.0,,,0 days 00:00:30.811000,0 days 00:00:45.929000,0 days 00:00:28.517000,0 days 03:35:10.144000,0 days 03:35:56.073000,0 days 03:36:24.590000,,210.0,222.0,317.0,True,HARD,29.0,True,McLaren,0 days 03:34:39.294000,2025-07-27 15:40:07.264,1,2.0,False,,False,True
0 days 03:38:12.272000,NOR,4,0 days 00:01:47.721000,43.0,2.0,,,0 days 00:00:32.098000,0 days 00:00:46.985000,0 days 00:00:28.638000,0 days 03:36:56.688000,0 days 03:37:43.673000,0 days 03:38:12.311000,320.0,211.0,222.0,314.0,False,HARD,30.0,True,McLaren,0 days 03:36:24.551000,2025-07-27 15:41:52.521,1,2.0,False,,False,True
0 days 03:39:58.362000,NOR,4,0 days 00:01:46.090000,44.0,2.0,,,0 days 00:00:31.035000,0 days 00:00:46.343000,0 days 00:00:28.712000,0 days 03:38:43.346000,0 days 03:39:29.689000,0 days 03:39:58.401000,318.0,211.0,218.0,315.0,False,HARD,31.0,True,McLaren,0 days 03:38:12.272000,2025-07-27 15:43:40.242,1,2.0,False,,False,True
