Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:20:45.801000,RUS,63,0 days 00:01:38.569000,43.0,3.0,,,0 days 00:00:30.735000,0 days 00:00:41.094000,0 days 00:00:26.740000,0 days 02:19:37.979000,0 days 02:20:19.073000,0 days 02:20:45.813000,293.0,255.0,249.0,318.0,True,HARD,5.0,True,Mercedes,0 days 02:19:07.232000,2025-07-06 15:26:47.845,12,10.0,False,,False,True
0 days 02:22:21.511000,RUS,63,0 days 00:01:35.710000,44.0,3.0,,,0 days 00:00:30.268000,0 days 00:00:39.811000,0 days 00:00:25.631000,0 days 02:21:16.081000,0 days 02:21:55.892000,0 days 02:22:21.523000,306.0,256.0,250.0,311.0,True,HARD,6.0,True,Mercedes,0 days 02:20:45.801000,2025-07-06 15:28:26.414,1,10.0,False,,False,True
0 days 02:23:55.306000,RUS,63,0 days 00:01:33.795000,45.0,3.0,,,0 days 00:00:29.818000,0 days 00:00:38.906000,0 days 00:00:25.071000,0 days 02:22:51.341000,0 days 02:23:30.247000,0 days 02:23:55.318000,299.0,260.0,251.0,320.0,True,HARD,7.0,True,Mercedes,0 days 02:22:21.511000,2025-07-06 15:30:02.124,1,10.0,False,,False,True
0 days 02:25:27.447000,RUS,63,0 days 00:01:32.141000,46.0,3.0,,,0 days 00:00:29.166000,0 days 00:00:38.171000,0 days 00:00:24.804000,0 days 02:24:24.484000,0 days 02:25:02.655000,0 days 02:25:27.459000,315.0,260.0,251.0,330.0,True,HARD,8.0,True,Mercedes,0 days 02:23:55.306000,2025-07-06 15:31:35.919,1,10.0,False,,False,True
0 days 02:26:59.373000,RUS,63,0 days 00:01:31.926000,47.0,3.0,,,0 days 00:00:29.151000,0 days 00:00:37.831000,0 days 00:00:24.944000,0 days 02:25:56.610000,0 days 02:26:34.441000,0 days 02:26:59.385000,314.0,259.0,251.0,315.0,True,HARD,9.0,True,Mercedes,0 days 02:25:27.447000,2025-07-06 15:33:08.060,1,10.0,False,,False,True
0 days 02:28:30.612000,RUS,63,0 days 00:01:31.239000,48.0,3.0,,,0 days 00:00:29.048000,0 days 00:00:37.382000,0 days 00:00:24.809000,0 days 02:27:28.433000,0 days 02:28:05.815000,0 days 02:28:30.624000,302.0,260.0,251.0,312.0,True,HARD,10.0,True,Mercedes,0 days 02:26:59.373000,2025-07-06 15:34:39.986,1,10.0,False,,False,True
0 days 02:30:01.927000,RUS,63,0 days 00:01:31.315000,49.0,3.0,,,0 days 00:00:29.062000,0 days 00:00:37.374000,0 days 00:00:24.879000,0 days 02:28:59.686000,0 days 02:29:37.060000,0 days 02:30:01.939000,300.0,259.0,251.0,314.0,False,HARD,11.0,True,Mercedes,0 days 02:28:30.612000,2025-07-06 15:36:11.225,1,10.0,False,,False,True
0 days 02:31:32.883000,RUS,63,0 days 00:01:30.956000,50.0,3.0,,,0 days 00:00:29.004000,0 days 00:00:37.135000,0 days 00:00:24.817000,0 days 02:30:30.943000,0 days 02:31:08.078000,0 days 02:31:32.895000,298.0,263.0,249.0,316.0,True,HARD,12.0,True,Mercedes,0 days 02:30:01.927000,2025-07-06 15:37:42.540,1,10.0,False,,False,True
0 days 02:33:03.752000,RUS,63,0 days 00:01:30.869000,51.0,3.0,,,0 days 00:00:29.021000,0 days 00:00:36.896000,0 days 00:00:24.952000,0 days 02:32:01.916000,0 days 02:32:38.812000,0 days 02:33:03.764000,304.0,260.0,250.0,316.0,True,HARD,13.0,True,Mercedes,0 days 02:31:32.883000,2025-07-06 15:39:13.496,1,10.0,False,,False,True
0 days 02:34:35.652000,RUS,63,0 days 00:01:31.900000,52.0,3.0,,,0 days 00:00:28.998000,0 days 00:00:37.424000,0 days 00:00:25.478000,0 days 02:33:32.762000,0 days 02:34:10.186000,0 days 02:34:35.664000,302.0,261.0,249.0,317.0,False,HARD,14.0,True,Mercedes,0 days 02:33:03.752000,2025-07-06 15:40:44.365,1,10.0,False,,False,True
