Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:39:38.675000,NOR,4,0 days 00:01:29.580000,31.0,2.0,,,0 days 00:00:34.825000,0 days 00:00:27.823000,0 days 00:00:26.932000,0 days 01:38:43.946000,0 days 01:39:11.769000,0 days 01:39:38.701000,211.0,257.0,272.0,293.0,False,HARD,3.0,True,McLaren,0 days 01:38:09.095000,2025-05-18 13:45:43.010,671,2.0,False,,False,False
0 days 01:40:58.491000,NOR,4,0 days 00:01:19.816000,32.0,2.0,,,0 days 00:00:25.469000,0 days 00:00:27.677000,0 days 00:00:26.670000,0 days 01:40:04.170000,0 days 01:40:31.847000,0 days 01:40:58.517000,224.0,259.0,274.0,291.0,True,HARD,4.0,True,McLaren,0 days 01:39:38.675000,2025-05-18 13:47:12.590,1,2.0,False,,False,True
0 days 01:42:18.531000,NOR,4,0 days 00:01:20.040000,33.0,2.0,,,0 days 00:00:25.598000,0 days 00:00:27.771000,0 days 00:00:26.671000,0 days 01:41:24.115000,0 days 01:41:51.886000,0 days 01:42:18.557000,219.0,256.0,273.0,287.0,False,HARD,5.0,True,McLaren,0 days 01:40:58.491000,2025-05-18 13:48:32.406,1,2.0,False,,False,True
0 days 01:43:38.579000,NOR,4,0 days 00:01:20.048000,34.0,2.0,,,0 days 00:00:25.454000,0 days 00:00:27.854000,0 days 00:00:26.740000,0 days 01:42:44.011000,0 days 01:43:11.865000,0 days 01:43:38.605000,223.0,259.0,273.0,291.0,False,HARD,6.0,True,McLaren,0 days 01:42:18.531000,2025-05-18 13:49:52.446,1,2.0,False,,False,True
0 days 01:44:58.523000,NOR,4,0 days 00:01:19.944000,35.0,2.0,,,0 days 00:00:25.429000,0 days 00:00:27.777000,0 days 00:00:26.738000,0 days 01:44:04.034000,0 days 01:44:31.811000,0 days 01:44:58.549000,222.0,260.0,273.0,292.0,False,HARD,7.0,True,McLaren,0 days 01:43:38.579000,2025-05-18 13:51:12.494,1,2.0,False,,False,True
0 days 01:46:18.376000,NOR,4,0 days 00:01:19.853000,36.0,2.0,,,0 days 00:00:25.285000,0 days 00:00:27.882000,0 days 00:00:26.686000,0 days 01:45:23.834000,0 days 01:45:51.716000,0 days 01:46:18.402000,223.0,258.0,274.0,295.0,False,HARD,8.0,True,McLaren,0 days 01:44:58.523000,2025-05-18 13:52:32.438,1,2.0,False,,False,True
0 days 01:47:38.004000,NOR,4,0 days 00:01:19.628000,37.0,2.0,,,0 days 00:00:25.290000,0 days 00:00:27.759000,0 days 00:00:26.579000,0 days 01:46:43.692000,0 days 01:47:11.451000,0 days 01:47:38.030000,224.0,259.0,276.0,292.0,True,HARD,9.0,True,McLaren,0 days 01:46:18.376000,2025-05-18 13:53:52.291,1,2.0,False,,False,True
0 days 01:48:57.550000,NOR,4,0 days 00:01:19.546000,38.0,2.0,,,0 days 00:00:25.252000,0 days 00:00:27.709000,0 days 00:00:26.585000,0 days 01:48:03.282000,0 days 01:48:30.991000,0 days 01:48:57.576000,223.0,260.0,277.0,292.0,True,HARD,10.0,True,McLaren,0 days 01:47:38.004000,2025-05-18 13:55:11.919,1,2.0,False,,False,True
0 days 01:50:17.195000,NOR,4,0 days 00:01:19.645000,39.0,2.0,,,0 days 00:00:25.259000,0 days 00:00:27.725000,0 days 00:00:26.661000,0 days 01:49:22.835000,0 days 01:49:50.560000,0 days 01:50:17.221000,,260.0,276.0,292.0,False,HARD,11.0,True,McLaren,0 days 01:48:57.550000,2025-05-18 13:56:31.465,1,2.0,False,,False,True
0 days 01:51:36.707000,NOR,4,0 days 00:01:19.512000,40.0,2.0,,,0 days 00:00:25.275000,0 days 00:00:27.680000,0 days 00:00:26.557000,0 days 01:50:42.496000,0 days 01:51:10.176000,0 days 01:51:36.733000,222.0,260.0,275.0,292.0,True,HARD,12.0,True,McLaren,0 days 01:50:17.195000,2025-05-18 13:57:51.110,1,2.0,False,,False,True
